시도,시군구,어린이집유형,어린이집명,전화번호,주소,latitude,longitude
대구광역시,달성군,민간,더퍼스트어린이집,053-611-5100,대구광역시 달성군 현풍면 테크노상업로 49 제일풍경채더퍼스트 단지내,35.917429999999996,128.647445
대구광역시,달성군,민간,영재어린이집,053-611-1535,대구광역시 달성군 현풍면 현풍중앙로14길 34,35.91753,128.647545
대구광역시,달성군,민간,오네뜨어린이집,053-615-6155,대구광역시 달성군 현풍면 테크노북로4길 11 남해오네뜨1차 108동(뒤),35.917629999999996,128.647645
대구광역시,달성군,민간,자연과학어린이집,053-611-4800,대구광역시 달성군 현풍면 현풍동로25길 17,35.91773,128.64774500000001
대구광역시,달성군,민간,현풍아이세상어린이집,053-614-5261,대구광역시 달성군 현풍면 현풍중앙로10길 64,35.917829999999995,128.64784500000002
대구광역시,달성군,가정,미라주어린이집,053-292-7900,대구광역시 달성군 현풍면 테크노북로2길 9 109동 104호(대구테크노폴리스일동미라주더파크),35.91793,128.64794500000002
대구광역시,달성군,가정,아이천사어린이집,053-611-1274,대구광역시 달성군 현풍면 테크노상업로 49 109동 105호(제일풍경채더퍼스트),35.918029999999995,128.64804500000002
대구광역시,달성군,직장,DGIST직장어린이집,070-4145-2018,대구광역시 달성군 현풍읍 테크노중앙대로 333 비슬빌리지 302동 1층,35.91813,128.648145
대구광역시,달성군,국공립,그린빌어린이집,053-631-0025,대구광역시 달성군 화원읍 명천로 57 관리동,35.918229999999994,128.648245
대구광역시,달성군,국공립,꿈땅어린이집,053-635-4055,대구광역시 달성군 화원읍 비슬로512길 20-7,35.8025742,128.4980283
대구광역시,달성군,국공립,꿈의숲어린이집,053-633-9321,대구광역시 달성군 화원읍 명천로 383,35.8026005,128.5078698
대구광역시,달성군,국공립,꿈터어린이집,053-632-1346,대구광역시 달성군 화원읍 명천로17길 30-7,35.8014918,128.5082396
대구광역시,달성군,국공립,명곡어린이집,053-644-0150,대구광역시 달성군 화원읍 명곡로 30,35.7779328,128.5083079
대구광역시,달성군,국공립,별초롱어린이집,053-635-6630,대구광역시 달성군 화원읍 명천로21길 55 화원파크뷰 우방아이유쉘,35.91873,128.64874500000002
대구광역시,달성군,국공립,안델센어린이집,053-638-1728,대구광역시 달성군 화원읍 인흥길 41,35.7919612,128.5161384
대구광역시,달성군,국공립,혜원어린이집,053-644-0877,대구광역시 달성군 화원읍 명천로 231,35.8026005,128.5078698
대구광역시,달성군,국공립,화원동화아이위시어린이집,053-634-2120,대구광역시 달성군 화원읍 비슬로510길 20,35.8015065,128.4965911
대구광역시,달성군,국공립,화원이진캐스빌어린이집,053-632-7557,대구광역시 달성군 화원읍 비슬로 2545,35.8059821,128.5057034
대구광역시,달성군,사회복지법인,백설어린이집,053-637-0104,대구광역시 달성군 비슬로502길 14 `,35.799357,128.4920934
대구광역시,달성군,사회복지법인,예사랑어린이집,053-642-3025,대구광역시 달성군 화원읍 화원로7길 51,35.8061198,128.4967985
대구광역시,달성군,사회복지법인,천내어린이집,053-634-4991,대구광역시 달성군 화원읍 화원로7길 55,35.8061198,128.4967985
대구광역시,달성군,사회복지법인,화남어린이집,053-639-7979,대구광역시 달성군 화원읍 비슬로512길 44,35.8023204,128.497608
대구광역시,달성군,민간,동그라미어린이집,053-638-6067,대구광역시 달성군 화원읍 비슬로500길 10,35.7989079,128.4912521
대구광역시,달성군,민간,래미안숲속어린이집,053-521-2458,대구광역시 달성군 화원읍 비슬로539길 35,35.8097187,128.5079861
대구광역시,달성군,민간,아이나라어린이집,053-632-7942,대구광역시 달성군 화원읍 성천로24길 12-10,35.8059734,128.4950152
대구광역시,달성군,민간,애플어린이집,053-637-0600,대구광역시 달성군 화원읍 비슬로508길 22,35.8007097,128.4953303
대구광역시,달성군,가정,꿈이있는 어린이집,053-636-6181,대구광역시 달성군 화원읍 성화로4길 13 태왕아파트 103동 101호,35.92003,128.650045
대구광역시,달성군,가정,신동아어린이집,053-632-1388,대구광역시 달성군 화원읍 비슬로539길 38 102동 101호,35.92012999999999,128.650145
대구광역시,군위군,국공립,군위군립 보듬이나눔이어린이집,054-383-7625,대구광역시 군위군 군위읍 동산새길 46,36.2315887,128.563915
대구광역시,군위군,사회복지법인,군위어린이집,054-383-2032,대구광역시 군위군 군위읍 군청로 107,36.2274204,128.5685927
대구광역시,군위군,국공립,군위군립 하나어린이집,054-383-5981,대구광역시 군위군 송원3길 30-7,35.920429999999996,128.65044500000002
대구광역시,군위군,국공립,군위군립 의흥어린이집,054-382-3887,대구광역시 군위군 읍내2길 17,36.1783653,128.7197855
