암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y),설립구분코드,설립구분코드명,일반입원실상급병상수,일반입원실일반병상수,성인중환자병상수,소아중환자병상수,신생아중환자병상수,분만실병상수,수술실병상수,응급실병상수,물리치료실병상수,정신과폐쇄상급병상수,정신과폐쇄일반병상수,정신과개방상급병상수,정신과개방일반병상수,격리병실병상수,무균치료실병상수
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQxMyQzNjEyMjIjNTEjJDEjJDYjJDgz,달성군하빈면봉촌보건진료소,73,보건진료소,230000,대구,230100,대구달성군,하빈면,42904,"대구광역시 달성군 하빈면 하빈남로52길 66, (봉촌보건진료소)",053-581-2900,,1982-10-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.4076422,35.8627728,03,공립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQyIyQzIyQwMCQzNjEyMjIjNTEjJDEjJDIjJDgz,달성군화원읍보건지소,72,보건지소,230000,대구,230100,대구달성군,화원읍,42962,"대구광역시 달성군 화원읍 비슬로 2594, (화원읍)",053-668-3363,,1987-01-01 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.5007552,35.8038995,03,공립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE4MzIjNTEjJDEjJDIjJDgz,달성내과의원,31,의원,230000,대구,230100,대구달성군,현풍읍,43003,"대구광역시 달성군 현풍면 비슬로130길 79, (현풍읍)",053-615-5100,,2005-04-21 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.443515,35.6948155,12,개인,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzQxIyQxIyQ3IyQ4MiQyNjEyMjIjNTEjJDEjJDIjJDgz,달성더원치과의원,51,치과의원,230000,대구,230006,대구중구,달성동,41922,"대구광역시 중구 달성로 123, 3층 (달성동, 달성파크푸르지오힐스테이트)",053-522-2080,,2023-09-25 00:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,128.5800575,35.8768155,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,달성외과의원,31,의원,230000,대구,230007,대구달서구,성당동,42669,"대구광역시 달서구 파도고개로 3, (성당동)",053-625-5806,,1983-02-28 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5729745,35.8511713,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQzNjEyMjIjNTEjJDEjJDYjJDgz,달성요양병원,28,요양병원,230000,대구,230100,대구달성군,논공읍,42974,"대구광역시 달성군 논공읍 달성군청로1길 8, (논공읍)",053-626-9988,http://www.ds9988.co.kr,2012-06-27 00:00:00,7,1,0,0,4,0,0,0,0,2,0,0,0,0,128.4286841,35.7772576,11,의료법인,3,211,0,0,0,0,0,0,10,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzQxIyQxIyQ3IyQ4OSQzNjEyMjIjODEjJDEjJDYjJDgz,달성치과의원,51,치과의원,230000,대구,230100,대구달성군,유가읍,43018,"대구광역시 달성군 유가읍 테크노상업로 108, 테크노에이스 3층 301호, 302호",053-616-1123,,2023-01-12 00:00:00,2,0,0,0,0,0,0,0,2,0,0,0,0,0,128.4611295,35.6932575,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQyIyQ3IyQwMCQyNjEwMDIjNDEjJDEjJDQjJDgz,달성피부과의원,31,의원,230000,대구,230004,대구서구,내당동,41857,"대구광역시 서구 달구벌대로 1735, (내당동)",053-566-4333,http://www.dalsungskin.com/,1985-05-30 00:00:00,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.5549441,35.8572745,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQyIyQ1IyQwMCQ0NjEwMDIjNjEjJDEjJDQjJDgz,당당한의원,93,한의원,230000,대구,230005,대구수성구,범어동,42117,"대구광역시 수성구 동대구로 311, 범어 애플타워 6층 602호 (범어동)",053-716-1175,,2023-12-04 00:00:00,2,0,0,0,0,0,0,0,0,2,0,0,0,0,128.6252464,35.8581272,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,대건한의원,93,한의원,230000,대구,230007,대구달서구,감삼동,42642,"대구광역시 달서구 달구벌대로 1658, 2층 (감삼동)",053-568-5568,,2021-06-25 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.5475272,35.8537204,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ3OSQzNjE4MzIjODEjJDEjJDIjJDgz,대경신경과의원,31,의원,230000,대구,230007,대구달서구,두류동,42659,"대구광역시 달서구 달구벌대로 1762, 302호 (두류동)",053-624-0119,,2014-03-03 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.558434,35.8573412,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ2MiQyNjE4MzIjNTEjJDEjJDIjJDgz,대경영상의학과의원,31,의원,230000,대구,230005,대구수성구,범어동,42028,"대구광역시 수성구 달구벌대로 2435, 301동 지하6층 B204, B206호 (범어동, 두산위브더제니스)",053-742-0100,,1993-12-20 00:00:00,13,0,0,0,13,0,0,0,0,0,0,0,0,0,128.6289865,35.8603108,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz,대경통증의학과의원,31,의원,230000,대구,230002,대구동구,봉무동,41026,"대구광역시 동구 팔공로 259, 201호 (봉무동)",053-941-7582,,2000-04-10 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6407859,35.9220657,12,개인,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjEyMjIjNjEjJDEjJDQjJDgz,대경한의원,93,한의원,230000,대구,230004,대구서구,내당동,41850,"대구광역시 서구 평리로 248, 2층 (내당동)",053-556-1075,http://www.okdiet.net/,2002-05-03 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.550602,35.8624787,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ3MiQzNjEwMDIjODEjJDEjJDIjJDgz,대곡경대플러스마취통증의학과의원,31,의원,230000,대구,230007,대구달서구,도원동,42833,"대구광역시 달서구 도원로 29, (도원동)",053-638-8575,,2014-07-07 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5360514,35.8071574,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQwMyQ0NjEwMDIjNjEjJDEjJDAjJDgz,대곡다나연합내과의원,31,의원,230000,대구,230007,대구달서구,대곡동,42769,"대구광역시 달서구 비슬로 2716, 3층 (대곡동)",053-638-7509,,2014-11-03 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.512294,35.8090716,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzMxIyQxIyQ3IyQ5OSQzNjE0ODEjNTEjJDEjJDYjJDgz,대곡더좋은치과의원,51,치과의원,230000,대구,230007,대구달서구,도원동,42832,"대구광역시 달서구 한실로 67, 2층 (도원동)",053-635-2875,,2020-05-26 00:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,128.5340724,35.8072844,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz,대곡미래연합의원,31,의원,230000,대구,230007,대구달서구,도원동,42832,"대구광역시 달서구 한실로 69, 대한빌딩 3층 (도원동)",053-633-9807,,2018-11-13 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5342988,35.8072623,12,개인,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4MiQyNjE0ODEjNDEjJDEjJDgjJDgz,대곡소아과의원,31,의원,230000,대구,230007,대구달서구,도원동,42833,"대구광역시 달서구 도원로 29, 3층 (도원동, 중앙빌딩)",053-641-6766,,1996-09-07 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5360514,35.8071574,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz,대곡속내과의원,31,의원,230000,대구,230100,대구달성군,화원읍,42952,"대구광역시 달성군 화원읍 비슬로 2723, 6층",053-635-5975,,2008-11-10 00:00:00,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.5126787,35.809824,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,대곡시원제통의원,31,의원,230000,대구,230007,대구달서구,대곡동,42769,"대구광역시 달서구 비슬로 2716, 4층 (대곡동)",053-641-9955,,2016-01-14 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.512294,35.8090716,12,개인,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,대곡신세계미산부인과의원,31,의원,230000,대구,230007,대구달서구,도원동,42833,"대구광역시 달서구 도원로 19, 2층 (도원동)",053-638-0999,,1997-07-08 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5361084,35.8079346,12,개인,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQxMyQyNjEyMjIjNjEjJDEjJDAjJDgz,대곡연세의원,31,의원,230000,대구,230007,대구달서구,두류동,42648,"대구광역시 달서구 야외음악당로 201, 2층 (두류동)",053-644-8686,,2002-05-25 00:00:00,2,1,0,0,1,0,0,0,0,0,0,0,0,0,128.5569174,35.8536526,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQwMyQyNjEyMjIjNzEjJDEjJDgjJDgz,대곡제일내과의원,31,의원,230000,대구,230007,대구달서구,도원동,42832,"대구광역시 달서구 도원로 30, 203호 (도원동, 대곡프라자)",053-638-9922,,1997-04-02 00:00:00,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.5353524,35.807205,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ2MiQzNjEyMjIjNjEjJDEjJDAjJDgz,대곡최내과의원,31,의원,230000,대구,230007,대구달서구,도원동,42832,"대구광역시 달서구 한실로 67, 3층 (도원동)",053-636-1027,,2000-01-07 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5340724,35.8072844,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,대곡치과의원,51,치과의원,230000,대구,230007,대구달서구,도원동,42832,"대구광역시 달서구 도원로 30, 302호 (도원동, 대곡프라자)",053-638-9600,,1997-04-25 00:00:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,128.5353524,35.807205,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQ1IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,대곡치과의원,51,치과의원,230000,대구,230100,대구달성군,화원읍,42952,"대구광역시 달성군 화원읍 비슬로 2727, 3층",053-585-2875,,2018-04-05 00:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,128.5130627,35.8099583,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ3MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,대광한의원,93,한의원,230000,대구,230002,대구동구,효목동,41173,"대구광역시 동구 아양로50길 98, 1층 (효목동)",053-943-3366,,2013-08-20 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.6419309,35.883068,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz,대구 복십자의원,31,의원,230000,대구,230001,대구남구,대명동,42449,"대구광역시 남구 중앙대로 125, 1,2층 201호 (대명동)",053-474-4711,,1979-12-06 00:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,128.5901317,35.8444408,08,사단법인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,대구 시원한방병원,92,한방병원,230000,대구,230002,대구동구,신암동,41200,"대구광역시 동구 신암로 121, 이엠이빌딩 1~4층 (신암동)",053-954-8888,,2025-03-24 00:00:00,5,0,0,0,1,0,0,0,0,3,0,0,1,0,128.6124819,35.8811139,12,개인,2,43,0,0,0,0,0,0,17,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzUxIyQxIyQxIyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,대구365치과의원,51,치과의원,230000,대구,230003,대구북구,침산동,41560,"대구광역시 북구 침산로 148, 엠브로스퀘어 702~706호 (침산동)",053-357-0365,,2025-07-22 00:00:00,3,0,0,0,0,0,0,0,3,0,0,0,0,0,128.5914599,35.8894817,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjODEjJDEjJDIjJDgz,대구가톨릭대학교 칠곡가톨릭병원,11,종합병원,230000,대구,230003,대구북구,읍내동,41438,"대구광역시 북구 칠곡중앙대로 440, (읍내동)",053-320-2500,http://www.tcmcch.co.kr/,2002-01-21 00:00:00,23,0,0,0,22,0,0,0,1,0,0,0,0,0,128.5493894,35.9348614,04,학교법인,4,155,0,0,0,0,3,10,10,0,0,0,0,2,0
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,대구가톨릭대학교병원,01,상급종합,230000,대구,230001,대구남구,대명동,42472,"대구광역시 남구 두류공원로17길 33, (대명동)",053-650-3000,http://www.dcmc.co.kr/,1980-08-12 00:00:00,301,0,20,82,191,1,0,0,7,0,0,0,0,0,128.5679969,35.8436078,04,학교법인,60,642,62,0,42,3,19,28,15,4,16,0,0,9,2
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz,대구가톨릭의원,31,의원,230000,대구,230007,대구달서구,갈산동,42704,"대구광역시 달서구 성서공단북로 308, 4층 (갈산동)",053-583-4280,,2019-01-03 00:00:00,3,0,0,0,3,0,0,0,0,0,0,0,0,0,128.5066482,35.8437997,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,대구가톨릭정형외과의원,31,의원,230000,대구,230002,대구동구,방촌동,41160,"대구광역시 동구 동촌로 210, (방촌동)",053-986-7582,,2002-06-25 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6632576,35.8821615,12,개인,2,24,0,0,0,0,0,0,16,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQ3IyQxMyQ0NjE0ODEjNDEjJDEjJDQjJDgz,대구경희한의원,93,한의원,230000,대구,230007,대구달서구,대천동,42760,"대구광역시 달서구 진천로 117, 2층 (대천동)",053-636-3131,,2012-02-07 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.5212413,35.8188922,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjNTEjJDEjJDIjJDgz,대구광역시남구보건소,71,보건소,230000,대구,230001,대구남구,대명동,42424,"대구광역시 남구 영선길 34, (대명동)",053-664-3601,http://nam.daegu.kr/open_content/mainpage/health/main,1963-01-01 00:00:00,3,1,0,0,2,0,0,0,0,0,0,0,0,0,128.5915363,35.8538855,03,공립,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE0ODEjNjEjJDEjJDQjJDgz,대구광역시달서구보건소,71,보건소,230000,대구,230007,대구달서구,월성동,42731,"대구광역시 달서구 학산로 45, 달서구보건소 (월성동)",053-667-5611,www.dalseo.daegu.kr/healthcenter,1988-08-10 00:00:00,6,0,0,0,5,0,0,0,0,0,0,0,1,0,128.5327375,35.8298667,03,공립,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjEyMjIjNzEjJDEjJDgjJDgz,대구광역시북구보건소,71,보건소,230000,대구,230003,대구북구,침산동,41550,"대구광역시 북구 성북로 49, (침산동)",053-665-3211,http://www.buk.daegu.kr/new_home/health/,1982-01-01 00:00:00,5,0,0,0,4,0,0,0,0,0,0,0,1,0,128.588884,35.8918037,03,공립,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,대구광역시서구보건소,71,보건소,230000,대구,230004,대구서구,평리동,41777,"대구광역시 서구 국채보상로 257, (평리동)",053-663-3111,http://health.dgs.go.kr/,1963-01-01 00:00:00,4,1,0,0,2,0,0,0,0,0,0,0,1,0,128.559175,35.871757,03,공립,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQzNjEwMDIjNjEjJDEjJDgjJDgz,대구광역시서부노인전문병원,28,요양병원,230000,대구,230004,대구서구,중리동,41845,"대구광역시 서구 와룡로 298-13, (중리동)",053-570-7600,,2007-06-01 00:00:00,7,0,0,0,5,0,0,0,0,2,0,0,0,0,128.5392242,35.859729,03,공립,7,204,0,0,0,0,0,0,10,0,0,0,0,30,0
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjEwMDIjODEjJDEjJDYjJDgz,대구광역시수성구보건소,71,보건소,230000,대구,230005,대구수성구,중동,42152,"대구광역시 수성구 수성로 213, (중동, 보건소 구관)",053-666-3111,http://health.suseong.kr/,1984-06-01 00:00:00,7,0,0,0,5,1,0,0,0,1,0,0,0,0,128.6119964,35.8449911,03,공립,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNjEjJDEjJDAjJDgz,대구광역시시지노인전문병원,28,요양병원,230000,대구,230005,대구수성구,욱수동,42280,"대구광역시 수성구 유니버시아드로 365, 대구광역시시지노인전문병원 (욱수동)",053-819-2004,http://www.yes-naebumo.or.kr,2002-06-24 00:00:00,6,0,0,0,5,0,0,0,0,0,0,0,1,0,128.7104698,35.8289669,09,재단법인,12,232,0,0,0,0,0,0,14,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDAjJDgz,대구광역시중구보건소,71,보건소,230000,대구,230006,대구중구,태평로3가,41901,"대구광역시 중구 태평로 45, (태평로3가)",053-661-3121,http://gu.jung.daegu.kr/healthcenter/,1963-01-01 00:00:00,4,2,0,0,0,0,0,0,0,2,0,0,0,0,128.5832133,35.8778144,03,공립,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz,대구교도소 부속의원,31,의원,230000,대구,230100,대구달성군,하빈면,42902,"대구광역시 달성군 하빈면 하빈로 204, 의무병사동 1층",053-670-9840,,2005-09-27 00:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,128.4257567,35.8900521,01,국립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ3MiQyNjEwMDIjODEjJDEjJDIjJDgz,대구구치소부속의원,31,의원,230000,대구,230005,대구수성구,만촌동,42066,"대구광역시 수성구 달구벌대로541길 36, (만촌동)",053-740-5272,,2005-09-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.6587955,35.8558006,01,국립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,대구굿모닝병원,11,종합병원,230000,대구,230004,대구서구,내당동,41810,"대구광역시 서구 달서로 42, 지하2층~11층 (내당동)",053-620-9100,,2003-03-08 00:00:00,30,0,0,0,30,0,0,0,0,0,0,0,0,0,128.5713825,35.8661072,12,개인,3,212,39,0,0,0,4,19,23,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ5MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,대구나눔의료소비자생활협동조합나눔연합의원,31,의원,230000,대구,230007,대구달서구,송현동,42737,"대구광역시 달서구 구마로 258, 2층 (송현동)",053-652-8275,,2014-10-01 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5561483,35.8370393,15,소비자생활협동조합,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQ1IyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,대구다사 더힘찬한의원,93,한의원,230000,대구,230100,대구달성군,다사읍,42908,"대구광역시 달성군 다사읍 다사역로 35, 3층",053-582-2580,,2024-12-31 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.4577152,35.8652382,12,개인,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjNjEjJDEjJDgjJDgz,대구달서 당당한방병원,92,한방병원,230000,대구,230007,대구달서구,두류동,42659,"대구광역시 달서구 두류공원로 256, 10~14층 (두류동)",053-656-2020,,2024-12-26 00:00:00,7,0,0,0,1,0,0,0,0,3,0,0,3,0,128.5589531,35.8564549,12,개인,1,141,0,0,0,0,0,0,10,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQyIyQ3IyQwMCQyNjEwMDIjNTEjJDEjJDIjJDgz,대구더하다한방병원,92,한방병원,230000,대구,230002,대구동구,신천동,41228,"대구광역시 동구 동대구로 525, 7~10층 (신천동)",1644-7889,https://www.tkthehada.com/,2025-04-25 00:00:00,6,0,0,0,0,0,0,0,0,6,0,0,0,0,128.6260425,35.8771955,12,개인,4,49,0,0,0,0,0,0,3,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ5OSQ0NjEwMDIjNjEjJDEjJDgjJDgz,대구동성로예쁨주의쁨의원,31,의원,230000,대구,230006,대구중구,동성로2가,41937,"대구광역시 중구 동성로 39, 씨네시티한일 5,6층 (동성로2가)",053-716-3996,https://www.ppeum26.com/new/main/main.php?,2021-01-04 00:00:00,3,1,0,0,2,0,0,0,0,0,0,0,0,0,128.5953252,35.8704373,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,대구르네여성의원,31,의원,230000,대구,230005,대구수성구,범어동,42117,"대구광역시 수성구 동대구로 311, 범어 애플타워 3층 4층 A-401호 (범어동)",053-753-5040,,2017-10-20 00:00:00,4,0,0,0,4,0,0,0,0,0,0,0,0,0,128.6252464,35.8581272,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
